customer_id,total_purchases,avg_order_value,days_since_last_purchase,total_spend,purchase_frequency_monthly,num_categories_bought,num_returns,true_segment
2400,28,285.9,77,2585.14,2.77,5,0,Loyal
1208,32,267.35,88,3788.76,3.17,6,0,Loyal
2006,20,271.32,38,4511.3,2.33,4,1,Loyal
2657,18,93.37,185,1439.74,1.2,4,3,At Risk
2136,34,272.79,83,3997.12,2.66,6,1,Loyal
1511,27,166.59,45,2639.98,2.15,4,0,Loyal
1737,24,280.51,63,4872.19,2.76,3,1,Loyal
246,37,375.54,17,6144.88,5.67,8,1,Champions
1164,24,139.64,89,3355.4,3.42,3,0,Loyal
3363,15,73.79,153,605.5,1.36,2,2,At Risk
267,41,482.01,2,6205.58,3.23,6,1,Champions
2367,16,123.98,73,2675.25,2.08,3,0,Loyal
1115,16,188.59,54,4771.8,2.22,6,0,Loyal
64,54,350.68,18,12120.14,5.12,7,1,Champions
2593,15,52.23,190,1276.07,0.62,2,3,At Risk
2789,19,143.1,152,1132.04,1.31,3,3,At Risk
2758,19,86.45,95,1925.19,1.4,2,1,At Risk
3012,15,96.59,199,1309.66,0.59,3,2,At Risk
3077,11,65.9,161,1160.44,1.2,3,1,At Risk
2999,18,63.52,194,515.85,1.26,2,3,At Risk
2816,17,121.55,121,1644.78,1.23,4,3,At Risk
2260,15,158.48,56,2817.36,2.69,5,2,Loyal
4959,6,20.32,276,375.68,0.12,2,1,Lost
3205,19,119.14,106,1380.09,1.35,4,2,At Risk
1238,19,141.88,75,2539.84,2.8,4,2,Loyal
104,43,306.02,24,11707.32,5.86,7,1,Champions
2644,14,66.06,134,793.32,0.53,4,3,At Risk
273,34,333.97,10,9220.34,3.82,7,0,Champions
509,57,484.76,17,9966.95,4.66,9,0,Champions
2227,16,150.72,57,2665.64,2.42,5,2,Loyal
4934,5,41.67,348,179.16,0.13,1,0,Lost
2442,21,135.48,74,4618.0,3.05,5,2,Loyal
866,59,311.0,27,14209.95,3.69,7,0,Champions
3327,9,125.29,122,1242.87,0.88,3,1,At Risk
909,41,353.14,25,8097.88,4.18,9,0,Champions
2115,25,247.79,39,3835.25,2.92,4,0,Loyal
3897,3,43.42,254,418.11,0.25,2,0,Lost
1628,24,260.23,33,4769.13,3.17,6,0,Loyal
2874,15,137.75,90,708.73,0.63,3,1,At Risk
1523,25,173.05,31,3809.37,2.2,5,0,Loyal
836,35,556.32,28,8709.41,5.97,7,0,Champions
359,41,361.5,4,6946.24,5.15,8,0,Champions
139,53,594.71,6,10983.57,4.06,8,1,Champions
300,46,574.45,4,12055.86,3.12,7,0,Champions
1557,32,121.22,69,2678.87,2.09,3,1,Loyal
1004,22,176.79,79,4197.25,1.65,6,1,Loyal
383,37,342.03,6,14640.29,5.34,7,0,Champions
942,58,539.34,2,6989.92,5.01,6,1,Champions
4447,7,37.16,226,176.52,0.29,1,1,Lost
4855,4,70.92,322,291.98,0.43,2,1,Lost
762,41,490.93,16,11566.31,4.25,7,1,Champions
1706,15,275.48,44,2415.69,2.05,5,1,Loyal
1874,28,264.09,50,2548.57,1.65,3,2,Loyal
2551,5,113.87,95,1357.71,1.08,3,2,At Risk
2087,20,271.13,42,2324.75,3.24,5,2,Loyal
2198,19,208.84,40,2711.61,3.07,3,1,Loyal
899,44,308.99,21,10047.96,4.35,9,0,Champions
4000,4,44.09,360,97.66,0.44,1,1,Lost
3616,8,71.11,115,879.24,1.02,4,2,At Risk
1403,29,103.53,89,2045.58,3.43,3,1,Loyal
3874,4,47.25,260,232.94,0.48,2,1,Lost
3786,7,73.4,318,480.84,0.19,2,0,Lost
4387,4,71.45,313,113.81,0.28,2,1,Lost
2956,8,121.7,133,1635.69,1.01,2,3,At Risk
1513,17,121.31,59,1761.32,2.77,4,2,Loyal
1189,29,289.32,43,2128.63,2.52,6,1,Loyal
2990,11,57.68,184,1349.9,1.03,2,3,At Risk
2081,30,153.93,45,4759.98,2.93,6,1,Loyal
4984,6,44.57,290,431.47,0.23,2,0,Lost
3438,7,129.76,145,774.07,0.6,2,1,At Risk
109,52,567.16,26,13645.64,5.63,6,0,Champions
4699,3,20.87,292,55.67,0.34,1,1,Lost
2828,11,128.08,92,1021.39,1.0,3,1,At Risk
4748,6,28.18,349,475.45,0.32,1,0,Lost
59,50,442.19,19,8577.98,5.0,9,0,Champions
77,36,324.53,5,14791.05,4.47,7,0,Champions
797,40,598.9,26,14407.85,5.8,7,0,Champions
369,45,567.8,27,11262.34,5.07,7,0,Champions
4906,5,47.59,286,411.76,0.12,1,0,Lost
786,42,561.54,13,12803.66,3.13,8,0,Champions
2089,22,121.14,72,2144.93,1.67,3,0,Loyal
2315,16,277.39,36,1788.2,2.3,4,1,Loyal
3385,7,56.95,197,509.75,0.95,2,3,At Risk
3606,19,78.53,95,1715.88,1.07,4,2,At Risk
4112,1,67.12,259,598.88,0.41,1,1,Lost
1903,32,162.96,81,2172.6,2.95,4,1,Loyal
1704,16,165.14,46,3529.23,2.37,5,0,Loyal
122,54,493.78,8,12539.62,3.48,7,0,Champions
1845,31,116.49,61,1612.58,2.29,5,2,Loyal
2370,21,255.8,37,3572.43,1.92,5,0,Loyal
3729,5,143.53,96,762.62,1.11,4,2,At Risk
911,45,551.43,22,13714.14,3.48,9,0,Champions
125,57,595.95,6,14628.1,5.08,6,0,Champions
2573,15,128.9,106,1790.22,0.82,3,2,At Risk
1587,29,162.99,40,2366.27,2.64,5,0,Loyal
1258,34,112.27,48,3682.7,3.35,5,0,Loyal
3442,13,58.75,157,1221.22,0.63,3,2,At Risk
3481,17,95.32,145,605.16,0.58,3,2,At Risk
4109,2,20.77,212,576.78,0.26,2,1,Lost
1179,31,237.04,21,2636.31,2.85,5,0,Loyal
3464,16,60.19,189,1684.06,1.32,2,3,At Risk
3470,6,142.0,173,1239.52,1.32,3,3,At Risk
3468,18,141.87,175,1464.91,0.62,3,3,At Risk
2104,31,215.95,33,4016.62,1.8,3,0,Loyal
443,45,479.05,10,13284.69,5.39,6,1,Champions
2228,34,276.75,62,2899.87,2.46,6,2,Loyal
4417,3,46.18,303,148.62,0.44,2,1,Lost
926,47,331.98,17,11212.92,4.92,8,1,Champions
4021,7,38.95,333,483.58,0.29,1,1,Lost
2146,33,205.43,38,4791.09,3.13,3,2,Loyal
4771,6,27.83,345,599.6,0.33,1,0,Lost
1412,20,183.05,74,2918.91,1.81,5,1,Loyal
3467,18,130.47,153,1450.85,0.53,4,2,At Risk
2073,25,132.43,72,3271.13,2.68,5,2,Loyal
1510,30,182.06,83,3167.71,1.85,5,2,Loyal
1228,34,155.87,85,3388.66,2.49,4,1,Loyal
4073,1,62.19,324,555.18,0.38,2,1,Lost
2586,10,67.08,118,1354.45,1.22,3,1,At Risk
4451,1,30.39,240,521.99,0.3,2,0,Lost
2952,19,103.47,109,1621.29,1.45,2,1,At Risk
3886,2,72.3,227,238.56,0.26,1,1,Lost
325,32,435.99,10,5275.37,4.08,7,0,Champions
3978,2,63.86,292,366.28,0.47,2,1,Lost
3577,7,131.76,94,893.79,1.01,2,3,At Risk
2212,21,238.68,69,4492.81,2.9,4,1,Loyal
3299,18,75.17,112,612.81,0.96,4,3,At Risk
3036,18,69.13,153,705.35,0.56,3,3,At Risk
1499,34,217.63,22,3526.21,1.63,4,2,Loyal
1503,23,219.78,82,3899.98,1.92,3,1,Loyal
1007,15,120.5,26,3411.17,2.37,6,0,Loyal
4180,4,22.03,318,461.88,0.29,1,0,Lost
3014,5,68.64,184,1155.92,1.16,3,3,At Risk
3517,12,71.01,132,1779.66,1.22,2,1,At Risk
1468,19,249.52,31,4713.9,2.01,4,0,Loyal
1226,18,157.35,69,2502.28,2.56,6,2,Loyal
3168,16,128.3,167,639.42,1.29,2,3,At Risk
2268,28,288.36,44,2860.3,2.54,3,0,Loyal
3809,2,26.05,262,501.83,0.47,2,0,Lost
1217,29,182.27,80,4576.89,3.01,3,2,Loyal
3977,5,26.94,242,335.44,0.21,1,1,Lost
4585,6,39.52,340,168.88,0.24,1,0,Lost
421,52,314.09,3,13930.9,3.19,9,1,Champions
3423,19,127.81,186,632.95,1.28,4,2,At Risk
7,58,501.51,17,12928.54,5.02,7,1,Champions
933,51,534.72,10,9327.67,3.72,9,1,Champions
1692,27,215.41,51,2782.73,2.22,4,0,Loyal
440,34,478.52,16,5088.63,5.9,9,0,Champions
1314,21,196.58,77,1527.24,2.1,4,1,Loyal
679,30,366.23,4,7418.93,4.3,7,0,Champions
1944,18,293.59,44,1584.84,3.1,4,2,Loyal
4611,1,37.01,223,499.59,0.3,1,1,Lost
3304,12,79.13,147,872.92,0.81,2,2,At Risk
2269,21,220.75,28,3015.39,2.91,4,0,Loyal
4634,1,65.52,293,523.92,0.44,2,0,Lost
4081,7,66.01,297,500.11,0.22,2,1,Lost
2519,13,113.11,91,645.07,0.93,3,3,At Risk
2440,22,110.94,78,2572.21,3.44,5,1,Loyal
4038,5,37.65,252,421.66,0.23,1,0,Lost
1894,16,171.28,75,3629.87,1.67,4,0,Loyal
4245,5,61.29,331,563.12,0.15,1,1,Lost
4830,1,48.85,259,178.19,0.26,1,1,Lost
2641,6,143.24,189,1060.76,1.42,2,1,At Risk
195,49,544.37,1,5456.49,5.65,8,1,Champions
1475,18,292.58,26,3277.48,1.67,4,1,Loyal
4617,5,64.63,205,415.94,0.22,1,1,Lost
1212,26,241.2,83,2123.92,2.37,6,1,Loyal
2439,25,227.96,38,1584.6,2.38,4,2,Loyal
1658,20,176.55,67,3512.04,1.8,6,0,Loyal
2701,5,142.61,143,1681.66,1.49,4,1,At Risk
3083,7,60.86,147,554.41,1.07,4,2,At Risk
2706,14,71.07,181,1565.63,0.75,4,2,At Risk
4227,1,49.71,263,103.97,0.47,2,0,Lost
2843,6,100.25,107,1731.03,1.2,2,3,At Risk
2303,32,235.2,32,4441.94,3.25,6,2,Loyal
1131,33,141.66,63,1592.34,2.79,5,2,Loyal
1462,33,257.99,56,4452.18,3.23,3,0,Loyal
277,56,576.25,29,5437.39,4.91,8,1,Champions
2223,33,155.25,78,4332.7,2.39,4,1,Loyal
2332,25,277.64,57,2253.27,3.28,5,0,Loyal
4323,2,53.41,245,545.67,0.21,2,0,Lost
1303,16,274.76,78,1923.5,2.32,6,0,Loyal
2518,11,127.89,186,1407.86,1.42,4,3,At Risk
223,41,536.58,25,13742.23,4.97,7,1,Champions
2037,16,221.37,83,4030.15,2.26,5,1,Loyal
1925,28,158.67,86,4925.02,3.12,6,0,Loyal
574,53,544.75,15,7157.41,3.15,8,1,Champions
1237,16,249.45,42,1836.02,1.82,4,1,Loyal
3545,6,117.8,166,1052.25,0.53,3,2,At Risk
2134,34,160.97,81,2787.95,2.83,4,2,Loyal
1335,20,206.08,84,3409.1,1.94,6,1,Loyal
2458,26,245.4,79,4000.22,2.66,5,1,Loyal
419,48,414.94,18,9391.5,4.4,8,1,Champions
4915,6,55.52,300,244.22,0.37,2,1,Lost
1105,30,246.58,85,1768.14,3.28,4,2,Loyal
258,51,305.43,7,11786.7,3.81,8,0,Champions
296,52,342.26,2,8188.67,3.1,6,0,Champions
2362,26,109.25,53,3508.83,3.42,3,2,Loyal
387,45,539.96,23,13699.69,5.41,8,0,Champions
3309,8,130.22,190,1459.31,0.66,4,3,At Risk
4014,3,79.08,252,70.11,0.37,1,1,Lost
2232,25,198.77,79,4892.37,2.83,5,1,Loyal
2555,15,111.79,101,1669.47,0.9,3,3,At Risk
4336,7,42.12,291,593.25,0.48,2,1,Lost
3516,10,76.46,180,1764.81,1.21,3,2,At Risk
1840,21,122.65,72,1688.89,2.51,5,1,Loyal
4385,5,72.68,207,242.39,0.3,2,1,Lost
1564,30,202.89,20,2597.51,3.17,5,0,Loyal
2016,22,279.16,31,2665.8,3.13,4,2,Loyal
1401,20,275.15,53,2589.81,2.6,5,2,Loyal
713,58,485.0,16,14078.99,5.81,8,0,Champions
2421,28,120.0,42,3186.56,2.99,6,1,Loyal
2620,11,76.89,122,1275.91,1.18,2,1,At Risk
210,48,415.17,2,6080.26,4.13,8,1,Champions
4945,7,79.17,240,254.35,0.13,1,1,Lost
1290,17,249.5,89,4965.62,3.16,3,1,Loyal
450,57,506.52,11,12534.28,5.02,7,1,Champions
4092,6,65.68,252,530.76,0.24,2,1,Lost
2570,14,71.72,173,1683.31,0.83,4,1,At Risk
1821,34,164.31,71,1778.75,2.95,5,1,Loyal
959,42,500.46,17,8465.24,4.69,6,0,Champions
1794,27,144.29,27,4501.2,2.28,4,1,Loyal
4787,4,43.62,201,494.84,0.4,2,1,Lost
655,42,474.65,4,6408.03,3.17,9,1,Champions
2408,19,224.16,73,3784.85,2.82,4,1,Loyal
3853,5,60.39,216,447.01,0.48,2,0,Lost
1996,25,231.97,21,1617.78,1.59,3,1,Loyal
1761,16,218.16,87,2589.69,2.4,5,1,Loyal
2355,31,276.56,67,1942.97,2.09,5,0,Loyal
2742,11,95.2,106,761.08,1.06,3,3,At Risk
2618,11,104.37,154,626.59,0.53,4,1,At Risk
412,36,562.17,21,13275.19,3.86,9,1,Champions
1775,29,192.71,43,1776.16,2.77,3,0,Loyal
3979,4,30.66,313,459.88,0.37,2,1,Lost
2187,18,266.89,34,3679.19,2.31,3,2,Loyal
2380,20,269.99,89,2239.42,1.96,5,2,Loyal
3964,1,36.05,254,165.2,0.1,1,0,Lost
4312,6,54.49,354,275.91,0.45,1,1,Lost
4775,6,57.73,318,281.98,0.2,1,1,Lost
3703,19,95.85,160,1873.43,0.75,3,1,At Risk
3973,5,37.31,216,83.76,0.48,1,1,Lost
4766,5,60.17,248,417.23,0.39,1,0,Lost
3559,11,132.06,104,895.68,0.81,3,2,At Risk
4111,2,70.83,361,246.06,0.19,2,0,Lost
3498,9,70.79,128,1315.05,1.38,4,1,At Risk
3766,4,71.69,217,477.3,0.12,2,0,Lost
431,56,389.14,17,12227.07,3.63,9,1,Champions
4485,2,32.93,307,201.73,0.38,1,1,Lost
2322,24,257.31,25,1589.53,2.87,5,1,Loyal
1367,29,244.88,80,3614.4,2.03,3,1,Loyal
1993,15,129.49,61,4398.21,3.28,4,1,Loyal
2852,6,98.54,103,1648.74,0.88,2,1,At Risk
1177,24,244.24,38,3614.72,1.76,6,2,Loyal
3529,19,120.26,198,1760.9,0.51,2,1,At Risk
1477,28,135.51,34,2957.22,1.79,5,0,Loyal
3741,9,57.3,166,710.0,1.23,3,1,At Risk
2046,20,248.57,83,4917.72,2.04,4,0,Loyal
103,33,413.19,7,14071.95,5.74,8,1,Champions
4332,5,78.46,316,286.42,0.34,2,0,Lost
2993,8,96.99,141,1336.29,1.24,4,2,At Risk
1264,32,203.8,30,3815.79,2.67,6,1,Loyal
2882,9,149.98,181,1401.02,0.64,3,3,At Risk
3139,19,84.89,194,1936.31,0.58,2,2,At Risk
3623,9,144.32,112,774.03,1.41,3,3,At Risk
3204,16,119.76,104,794.77,1.24,3,2,At Risk
4279,7,76.8,320,349.67,0.41,2,1,Lost
3300,8,96.66,130,567.33,1.23,4,1,At Risk
4994,5,55.57,331,62.55,0.26,2,0,Lost
3634,9,126.75,149,728.26,0.74,3,1,At Risk
1644,22,275.57,50,1791.21,1.62,6,0,Loyal
4506,7,23.21,223,306.83,0.36,1,0,Lost
1,36,374.2,12,8804.2,3.76,8,0,Champions
1581,21,145.23,71,4444.96,2.69,3,1,Loyal
4423,7,41.05,236,136.6,0.2,2,0,Lost
4117,6,35.63,284,331.72,0.18,1,1,Lost
1357,17,221.94,44,3125.79,3.18,3,2,Loyal
4202,3,46.43,303,102.91,0.26,1,0,Lost
4575,7,68.8,301,119.1,0.12,1,0,Lost
3734,17,129.26,97,1329.56,0.51,3,1,At Risk
2026,33,151.34,47,3113.22,1.59,5,1,Loyal
2219,32,290.53,31,2583.4,2.38,5,1,Loyal
397,51,457.71,13,14809.87,4.78,8,1,Champions
4942,7,35.31,235,99.3,0.32,1,1,Lost
1065,29,265.05,83,1694.85,3.1,3,2,Loyal
3081,11,128.61,90,956.41,0.81,3,1,At Risk
2154,26,263.51,32,2978.68,3.32,6,0,Loyal
819,34,562.03,6,7261.25,3.93,6,0,Champions
1813,31,190.46,53,3827.97,2.03,5,2,Loyal
2553,19,126.84,159,1510.55,0.91,2,2,At Risk
1553,32,164.64,31,3315.24,1.7,6,2,Loyal
4048,2,38.65,259,382.83,0.41,1,0,Lost
817,55,517.58,25,5546.34,4.45,8,1,Champions
1573,27,237.96,32,3101.12,2.68,6,0,Loyal
4553,1,52.29,299,248.89,0.32,2,0,Lost
1801,34,151.56,54,2678.77,2.3,4,1,Loyal
4288,4,48.08,211,521.78,0.4,1,0,Lost
382,35,529.08,22,7277.5,3.06,9,1,Champions
2875,17,60.38,174,1959.22,0.96,4,1,At Risk
4348,3,29.44,242,188.56,0.15,2,1,Lost
4627,6,60.2,239,283.47,0.16,1,0,Lost
3504,19,120.84,120,1857.09,0.64,4,1,At Risk
2312,20,109.57,78,4117.09,1.8,6,2,Loyal
1781,32,103.03,58,3492.03,3.15,5,2,Loyal
2727,14,94.33,109,1173.51,1.46,3,1,At Risk
2438,30,128.43,63,4870.02,3.2,6,1,Loyal
2334,24,194.58,26,3361.38,2.94,5,2,Loyal
865,57,350.29,1,9617.16,3.41,8,0,Champions
3639,7,122.3,103,1012.97,1.02,4,3,At Risk
3165,5,125.78,175,1716.01,1.2,3,3,At Risk
555,36,494.89,25,11441.49,4.4,8,0,Champions
1160,23,241.59,74,4666.12,1.71,6,0,Loyal
1214,29,177.73,32,4002.77,2.31,3,2,Loyal
3761,1,74.46,274,159.65,0.16,1,1,Lost
4214,1,67.74,316,138.98,0.25,2,0,Lost
49,59,372.04,4,12314.96,5.21,7,1,Champions
2368,29,196.7,59,1511.11,3.07,5,2,Loyal
701,55,441.96,25,14948.19,5.94,6,0,Champions
653,53,512.45,9,7253.81,5.45,8,0,Champions
3934,4,39.16,220,485.13,0.12,1,0,Lost
4410,4,66.39,248,485.52,0.46,2,1,Lost
3312,8,112.28,128,637.24,0.65,2,2,At Risk
749,49,455.31,28,5449.11,3.36,9,1,Champions
1456,20,241.76,20,3469.24,3.28,3,1,Loyal
4196,4,30.74,215,286.59,0.42,2,1,Lost
2390,25,252.98,83,3494.94,1.53,6,0,Loyal
3495,18,105.09,190,1556.87,0.99,2,1,At Risk
867,54,520.92,7,11945.95,5.61,6,1,Champions
753,42,323.57,25,12542.65,3.1,9,0,Champions
1645,19,209.89,41,2526.89,1.79,4,1,Loyal
93,39,375.73,21,7126.44,3.87,8,1,Champions
4825,6,54.41,342,439.25,0.41,1,0,Lost
3102,7,147.92,92,1034.85,0.67,2,1,At Risk
2433,26,155.89,86,4820.96,1.56,5,2,Loyal
2630,9,69.0,134,725.2,1.22,4,1,At Risk
1491,34,202.27,75,2446.56,1.64,3,0,Loyal
2896,8,126.08,159,1376.11,1.17,2,1,At Risk
2178,29,292.14,78,2295.02,1.56,6,2,Loyal
730,47,417.75,24,5090.38,5.46,9,1,Champions
4760,5,33.37,243,199.58,0.26,2,0,Lost
2472,24,263.07,79,2968.39,2.67,3,1,Loyal
2243,31,291.82,27,4826.2,2.94,3,0,Loyal
1937,17,121.48,31,2693.86,2.77,6,1,Loyal
1746,30,115.26,66,2024.43,1.68,4,0,Loyal
4747,6,24.86,346,427.8,0.27,1,1,Lost
4374,3,29.71,216,341.63,0.14,2,1,Lost
3492,12,144.23,102,1743.98,0.87,2,3,At Risk
1111,17,229.75,45,4626.43,2.49,3,0,Loyal
3338,5,111.14,189,1309.14,0.68,3,2,At Risk
4033,6,71.4,352,165.61,0.35,1,1,Lost
4472,7,70.72,256,186.9,0.14,2,0,Lost
4158,5,44.52,326,221.69,0.34,1,0,Lost
347,57,331.23,1,8894.82,4.17,8,1,Champions
1186,16,270.39,85,3968.77,2.07,4,1,Loyal
4007,1,63.4,269,275.26,0.39,1,0,Lost
1516,21,150.93,26,4868.23,2.15,3,0,Loyal
4670,5,78.48,310,363.45,0.2,1,1,Lost
579,55,474.03,8,11516.4,3.48,9,0,Champions
1965,19,265.09,29,1931.57,2.9,5,0,Loyal
76,57,488.37,16,9712.87,3.17,9,0,Champions
1430,27,167.85,74,2155.73,1.62,6,2,Loyal
3713,13,77.64,119,1008.97,0.76,3,2,At Risk
4431,6,45.07,268,451.13,0.22,1,1,Lost
2752,5,72.42,121,1260.93,0.86,4,2,At Risk
4953,7,54.35,318,235.36,0.19,1,1,Lost
1847,24,113.96,88,2958.92,2.26,5,1,Loyal
132,54,355.97,2,12036.86,4.54,7,0,Champions
179,34,578.86,12,12026.34,4.68,7,0,Champions
2900,5,116.78,143,1550.94,0.52,2,2,At Risk
4467,6,75.8,209,291.58,0.17,1,0,Lost
4195,7,32.65,307,399.01,0.49,2,1,Lost
2523,13,134.13,120,1438.1,0.71,3,3,At Risk
1843,17,256.86,62,3592.69,3.36,5,2,Loyal
2099,24,236.69,77,1689.0,3.29,6,2,Loyal
3950,4,65.01,354,389.88,0.29,2,1,Lost
2374,28,262.38,58,2098.01,3.08,5,1,Loyal
605,34,404.34,23,9640.95,3.7,9,1,Champions
2628,17,143.26,92,1011.68,1.26,4,3,At Risk
26,59,340.91,23,11542.93,3.6,8,1,Champions
659,45,561.46,26,6469.63,4.23,6,0,Champions
4978,1,61.06,322,318.29,0.5,1,1,Lost
3318,11,123.39,183,717.91,0.82,2,1,At Risk
3869,2,79.87,259,393.97,0.35,2,0,Lost
174,34,528.07,23,13925.23,4.26,9,1,Champions
1612,21,195.41,89,4670.96,1.79,6,2,Loyal
438,44,309.35,2,7107.05,5.92,9,0,Champions
332,37,558.54,15,6600.25,5.29,8,1,Champions
3101,13,105.18,126,1354.74,0.53,2,2,At Risk
1455,34,232.89,83,2854.74,1.57,6,0,Loyal
343,59,366.59,7,13267.07,5.97,8,1,Champions
3210,11,112.55,148,1042.5,1.16,3,3,At Risk
4577,2,65.24,212,491.87,0.37,2,1,Lost
1089,19,112.02,74,4963.32,2.5,6,2,Loyal
480,37,354.17,3,13034.83,5.33,9,0,Champions
728,45,303.49,19,9988.96,4.08,9,1,Champions
3784,6,33.97,239,431.93,0.26,1,0,Lost
977,42,305.47,27,7674.02,3.31,8,1,Champions
3785,5,45.69,303,582.56,0.37,2,0,Lost
2978,11,52.9,125,810.17,1.01,3,3,At Risk
1929,24,184.07,43,2559.07,2.9,5,2,Loyal
1469,22,299.95,40,3610.51,2.82,4,1,Loyal
1225,28,231.68,21,3718.19,2.46,5,0,Loyal
2857,18,149.83,104,1202.46,1.19,2,3,At Risk
1953,28,156.94,78,3890.56,1.64,3,0,Loyal
4831,1,63.24,297,239.29,0.44,1,0,Lost
4501,4,66.76,277,296.15,0.2,2,0,Lost
1893,26,261.55,34,1925.13,1.75,6,0,Loyal
1300,34,200.61,40,4423.57,2.94,5,2,Loyal
2991,13,89.29,159,533.67,1.39,3,1,At Risk
4600,5,65.71,205,304.15,0.38,2,0,Lost
661,31,590.66,12,11359.55,5.65,7,0,Champions
4578,4,72.06,235,526.37,0.25,2,1,Lost
4074,6,35.14,215,589.18,0.2,1,1,Lost
2785,9,123.84,167,935.54,0.7,4,2,At Risk
4938,5,78.97,210,169.62,0.18,1,0,Lost
3828,5,79.3,226,220.11,0.24,2,0,Lost
2715,5,64.06,110,1045.7,1.17,4,2,At Risk
4658,3,38.6,296,356.18,0.38,2,1,Lost
268,59,427.24,3,14024.53,5.09,8,0,Champions
4443,3,52.26,274,442.62,0.25,1,0,Lost
4960,4,64.24,215,445.94,0.27,1,0,Lost
3373,11,131.75,163,1935.85,1.24,3,1,At Risk
3596,9,126.14,171,644.69,0.66,4,3,At Risk
4317,1,42.5,237,468.96,0.21,2,1,Lost
3723,19,55.34,128,833.83,0.72,3,1,At Risk
3407,5,130.98,143,1828.38,1.25,2,3,At Risk
1279,34,156.64,66,1971.51,3.31,3,0,Loyal
4641,4,25.58,233,199.01,0.3,1,0,Lost
3918,4,57.67,338,507.41,0.35,2,0,Lost
2679,18,148.15,188,1753.13,1.2,2,3,At Risk
1622,24,271.77,71,4170.5,3.31,4,0,Loyal
4104,4,44.3,298,77.35,0.1,2,0,Lost
2858,9,54.92,172,1846.25,1.07,3,3,At Risk
1897,19,230.52,72,2351.46,2.19,3,0,Loyal
3925,4,78.02,325,571.16,0.48,2,1,Lost
3015,14,106.05,132,598.65,0.87,2,2,At Risk
4439,1,57.04,320,368.87,0.39,2,1,Lost
68,55,336.19,3,6419.72,5.81,6,1,Champions
2043,20,180.53,66,3883.25,2.57,4,2,Loyal
2581,5,89.02,187,823.54,0.89,3,1,At Risk
3783,2,63.76,356,352.73,0.45,1,0,Lost
3791,3,70.31,329,149.41,0.12,1,0,Lost
821,34,426.52,22,8039.43,3.98,6,1,Champions
1227,18,211.92,60,4174.85,2.11,6,2,Loyal
2992,11,116.99,188,1985.13,1.01,4,2,At Risk
3133,14,143.89,179,1828.58,1.4,2,3,At Risk
2744,18,131.04,106,1917.53,0.64,3,3,At Risk
4458,4,54.08,362,590.26,0.11,1,1,Lost
4270,7,75.62,349,485.9,0.4,2,0,Lost
3350,11,120.07,130,1080.89,0.83,3,3,At Risk
1144,30,217.35,48,3442.52,2.01,6,0,Loyal
398,32,351.5,21,9834.07,4.06,9,1,Champions
2907,17,115.09,100,1259.13,0.59,3,2,At Risk
4302,4,45.98,265,142.16,0.14,1,0,Lost
2760,18,109.39,103,617.31,0.77,3,2,At Risk
1399,30,108.69,70,4451.42,2.1,5,1,Loyal
1660,28,161.13,88,2775.35,1.64,6,1,Loyal
980,38,494.24,8,7508.93,5.02,9,0,Champions
1299,34,285.12,66,2488.39,1.69,5,1,Loyal
3556,6,74.9,186,1898.39,0.69,4,3,At Risk
83,43,524.48,10,5696.41,3.78,8,0,Champions
4508,3,62.34,251,75.8,0.12,1,1,Lost
2459,33,215.97,42,1694.53,2.66,6,2,Loyal
3740,6,75.8,188,1368.69,1.07,4,2,At Risk
3782,3,39.35,321,318.71,0.28,1,1,Lost
2289,17,246.63,69,3535.36,2.91,3,2,Loyal
424,59,324.84,20,9483.19,5.93,8,0,Champions
4340,2,65.68,228,443.86,0.31,1,1,Lost
1905,17,195.6,45,2679.51,1.57,3,2,Loyal
4539,5,41.49,302,427.98,0.41,1,0,Lost
3353,15,65.76,157,1027.18,1.28,4,2,At Risk
3103,14,57.34,187,1661.4,0.71,4,2,At Risk
1566,32,267.49,41,2999.98,1.56,4,0,Loyal
3356,11,95.75,105,598.22,0.8,2,1,At Risk
840,41,433.59,28,12542.48,5.06,7,0,Champions
501,39,517.43,5,12139.53,3.59,6,1,Champions
142,46,590.84,3,12431.93,4.56,6,0,Champions
1378,16,113.12,28,2957.37,2.48,3,1,Loyal
3698,12,75.05,170,1349.6,0.78,3,1,At Risk
2145,15,210.86,24,2862.79,2.62,4,1,Loyal
1139,33,259.47,34,4582.34,2.1,4,1,Loyal
2928,15,101.15,190,632.57,1.43,2,3,At Risk
1788,30,148.46,88,4031.3,1.96,5,2,Loyal
3485,14,69.59,121,1514.16,1.15,2,1,At Risk
551,57,350.11,27,12025.41,3.62,7,1,Champions
4907,3,37.96,250,471.46,0.42,2,1,Lost
2020,28,260.32,43,2980.0,2.39,4,1,Loyal
949,48,409.94,12,14803.69,5.38,9,0,Champions
2601,14,87.14,162,1091.86,0.93,3,2,At Risk
533,59,386.17,8,13918.72,3.66,9,0,Champions
1830,34,244.8,34,2375.86,2.42,5,2,Loyal
2918,6,75.79,98,1437.53,1.19,4,3,At Risk
4419,3,36.46,275,367.09,0.12,1,1,Lost
3872,2,77.01,260,218.18,0.29,2,0,Lost
1603,28,207.13,50,2449.76,3.03,4,2,Loyal
640,52,533.95,2,7466.04,3.49,8,0,Champions
4833,3,38.58,299,277.49,0.32,1,1,Lost
968,46,414.06,15,11036.37,5.46,9,0,Champions
